gene_callers_id	source	accession	function	e_value
850	Pfam	PF07660	Secretin and TonB N terminus short domain	1.7E-7
850	Pfam	PF00593	TonB dependent receptor	2.4E-27
850	Pfam	PF07715	TonB-dependent Receptor Plug Domain	7.8E-21
850	PANTHER	PTHR30069		1.4E-91
850	Gene3D	G3DSA:2.60.40.1120		1.6E-13
2481	PIRSF	PIRSF000401		7.3E-51
2481	Hamap	MF_00735	Ribosomal protein L11 methyltransferase [prmA].	27.772
2481	Pfam	PF06325	Ribosomal protein L11 methyltransferase (PrmA)	1.3E-50
2481	Gene3D	G3DSA:3.40.50.150		4.3E-36
2481	SUPERFAMILY	SSF53335		3.41E-37
2481	CDD	cd02440	AdoMet_MTases	1.10578E-10
2481	PANTHER	PTHR43648		4.4E-53
3778	PANTHER	PTHR10724		1.0E-267
3778	Gene3D	G3DSA:1.10.3500.10		9.1E-85
3778	Pfam	PF09371	Tex-like protein N-terminal domain	2.8E-67
3778	CDD	cd05685	S1_Tex	8.83861E-31
3778	Pfam	PF16921	Tex protein YqgF-like domain	2.5E-49
3778	Gene3D	G3DSA:1.10.3500.10		3.9E-37
3778	SUPERFAMILY	SSF53098		7.21E-48
3778	Gene3D	G3DSA:1.10.10.650		1.0E-31
3778	Pfam	PF12836	Helix-hairpin-helix motif	2.5E-29
3778	SMART	SM00732		1.4E-28
3778	SUPERFAMILY	SSF47781		9.12E-21
3778	ProSiteProfiles	PS50126	S1 domain profile.	20.179
3778	PANTHER	PTHR10724:SF10		1.0E-267
3778	SUPERFAMILY	SSF50249		4.25E-22
3778	SMART	SM00316		1.2E-21
3778	Gene3D	G3DSA:2.40.50.140		5.0E-23
3778	SUPERFAMILY	SSF158832		1.83E-111
3778	Gene3D	G3DSA:1.10.150.310		3.4E-49
3778	Pfam	PF00575	S1 RNA binding domain	1.1E-16
3778	SUPERFAMILY	SSF47781		9.78E-30
754	SUPERFAMILY	SSF103481		5.62E-6
754	PANTHER	PTHR32322:SF8		9.1E-57
754	PANTHER	PTHR32322		9.1E-57
754	Pfam	PF00892	EamA-like transporter family	1.7E-8
754	Pfam	PF00892	EamA-like transporter family	1.7E-20
754	SUPERFAMILY	SSF103481		1.57E-12
95	Pfam	PF00593	TonB dependent receptor	1.2E-26
95	SUPERFAMILY	SSF56935		2.12E-92
95	SUPERFAMILY	SSF56935		2.12E-92
95	SUPERFAMILY	SSF56935		2.12E-92
95	SUPERFAMILY	SSF56935		2.12E-92
95	PANTHER	PTHR30069:SF2		1.5E-89
95	MobiDBLite	mobidb-lite	consensus disorder prediction	0
95	TIGRFAM	TIGR04057	SusC_RagA_signa: TonB-dependent outer membrane receptor, SusC/RagA subfamily, signature region	3.3E-18
95	Gene3D	G3DSA:2.60.40.1120		9.2E-12
95	Pfam	PF07715	TonB-dependent Receptor Plug Domain	5.9E-21
95	PANTHER	PTHR30069		1.5E-89
95	Gene3D	G3DSA:2.170.130.10		6.8E-34
95	Gene3D	G3DSA:2.40.170.20		4.2E-86
95	Pfam	PF13715	CarboxypepD_reg-like domain	2.9E-20
95	SUPERFAMILY	SSF49464		1.44E-20
95	TIGRFAM	TIGR04056	OMP_RagA_SusC: TonB-linked outer membrane protein, SusC/RagA family	2.4E-277
3605	Gene3D	G3DSA:1.20.1560.10		1.2E-42
3605	PANTHER	PTHR24221		4.3E-89
3605	SUPERFAMILY	SSF52540		2.53E-54
3605	Pfam	PF00005	ABC transporter	1.7E-23
3605	Pfam	PF00664	ABC transporter transmembrane region	2.8E-25
3605	ProSiteProfiles	PS50929	ABC transporter integral membrane type-1 fused domain profile.	33.892
3605	SUPERFAMILY	SSF90123		1.31E-50
3605	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	14.172
3605	SMART	SM00382		2.7E-15
3605	Gene3D	G3DSA:3.40.50.300		6.9E-51
848	Gene3D	G3DSA:1.10.1740.10		1.7E-11
848	SUPERFAMILY	SSF88946		7.46E-12
848	TIGRFAM	TIGR02985	Sig70_bacteroi1: RNA polymerase sigma-70 factor, Bacteroides expansion family 1	5.6E-47
848	SUPERFAMILY	SSF88659		2.4E-13
848	PANTHER	PTHR30173		1.9E-48
848	Pfam	PF08281	Sigma-70, region 4	7.9E-15
848	Pfam	PF04542	Sigma-70 region 2	4.4E-7
848	CDD	cd06171	Sigma70_r4	6.22864E-8
848	Gene3D	G3DSA:1.10.10.10		2.7E-12
848	TIGRFAM	TIGR02937	sigma70-ECF: RNA polymerase sigma factor, sigma-70 family	5.2E-22
848	PANTHER	PTHR30173:SF20		1.9E-48
1700	PIRSF	PIRSF006621		4.5E-109
1700	PANTHER	PTHR11082:SF25		7.9E-117
1700	TIGRFAM	TIGR00737	nifR3_yhdG: putative TIM-barrel protein, nifR3 family	3.0E-101
1700	SUPERFAMILY	SSF51395		1.83E-86
1700	Pfam	PF01207	Dihydrouridine synthase (Dus)	4.5E-91
1700	PANTHER	PTHR11082		7.9E-117
1700	ProSitePatterns	PS01136	Uncharacterized protein family UPF0034 signature.	0
1700	Gene3D	G3DSA:3.20.20.70		1.3E-59
1700	Gene3D	G3DSA:1.10.1200.80		2.0E-9
1700	CDD	cd02801	DUS_like_FMN	1.5268E-119
1774	PANTHER	PTHR30573		1.8E-112
1774	Gene3D	G3DSA:3.40.50.10800		3.6E-21
1774	Pfam	PF02445	Quinolinate synthetase A protein	1.4E-120
1774	TIGRFAM	TIGR00550	nadA: quinolinate synthetase complex, A subunit	9.0E-119
1774	SUPERFAMILY	SSF142754		8.5E-117
1774	Gene3D	G3DSA:3.40.50.10800		3.4E-20
1774	Gene3D	G3DSA:3.40.50.10800		1.3E-33
1774	Hamap	MF_00568	Quinolinate synthase A [nadA].	43.466
505	Pfam	PF00425	chorismate binding enzyme	9.3E-79
505	Coils	Coil		0
505	PANTHER	PTHR11236		2.0E-123
505	Gene3D	G3DSA:3.60.120.10		1.5E-125
505	SUPERFAMILY	SSF56322		2.09E-125
505	Pfam	PF04715	Anthranilate synthase component I, N terminal region	4.0E-21
505	PANTHER	PTHR11236:SF9		2.0E-123
505	PRINTS	PR00095	Anthranilate synthase component I signature	2.1E-17
505	PRINTS	PR00095	Anthranilate synthase component I signature	2.1E-17
505	PRINTS	PR00095	Anthranilate synthase component I signature	2.1E-17
505	PRINTS	PR00095	Anthranilate synthase component I signature	2.1E-17
2956	Gene3D	G3DSA:3.40.1160.10		3.8E-8
2956	Gene3D	G3DSA:3.30.70.260		1.8E-7
2956	SUPERFAMILY	SSF55021		1.14E-9
2956	SUPERFAMILY	SSF53633		2.88E-20
2956	Coils	Coil		0
2956	PANTHER	PTHR21499:SF38		1.8E-47
2956	PANTHER	PTHR21499		1.8E-47
2956	Gene3D	G3DSA:3.30.70.260		1.9E-10
2956	SUPERFAMILY	SSF55021		8.39E-11
2956	Pfam	PF00696	Amino acid kinase family	9.8E-6
3332	Pfam	PF00766	Electron transfer flavoprotein FAD-binding domain	9.9E-35
3332	PIRSF	PIRSF000089		3.6E-106
3332	PANTHER	PTHR43153		7.9E-131
3332	SMART	SM00893		4.1E-36
3332	Pfam	PF01012	Electron transfer flavoprotein domain	2.9E-40
3332	Gene3D	G3DSA:3.40.50.620		5.6E-46
3332	CDD	cd01715	ETF_alpha	1.88639E-46
3332	PANTHER	PTHR43153:SF9		7.9E-131
3332	Gene3D	G3DSA:3.40.50.1220		4.2E-52
3332	SUPERFAMILY	SSF52402		6.98E-44
3332	SUPERFAMILY	SSF52467		2.73E-43
366	Gene3D	G3DSA:3.40.50.1820		9.1E-20
366	PANTHER	PTHR40841:SF2		4.0E-39
366	SUPERFAMILY	SSF53474		1.95E-51
366	PANTHER	PTHR40841		4.0E-39
366	Pfam	PF00756	Putative esterase	3.1E-18
3966	PRINTS	PR00032	AraC bacterial regulatory protein HTH signature	3.4E-6
3966	PRINTS	PR00032	AraC bacterial regulatory protein HTH signature	3.4E-6
3966	SUPERFAMILY	SSF46689		4.93E-11
3966	Gene3D	G3DSA:1.10.10.60		1.1E-12
3966	PANTHER	PTHR43280		1.4E-53
3966	SMART	SM00342		8.9E-22
3966	Gene3D	G3DSA:1.10.10.60		9.9E-14
3966	PANTHER	PTHR43280:SF2		1.4E-53
3966	Pfam	PF12833	Helix-turn-helix domain	4.5E-20
3966	Gene3D	G3DSA:2.60.120.280		2.1E-9
3966	ProSiteProfiles	PS01124	Bacterial regulatory proteins, araC family DNA-binding domain profile.	25.191
2434	PANTHER	PTHR43795		3.7E-21
2434	Pfam	PF00155	Aminotransferase class I and II	3.1E-18
2434	Gene3D	G3DSA:3.40.640.10		1.4E-22
2434	Gene3D	G3DSA:3.90.1150.10		1.2E-8
2434	TIGRFAM	TIGR03801	asp_4_decarbox: aspartate 4-decarboxylase	5.8E-241
2434	CDD	cd00609	AAT_like	4.01593E-24
2434	ProSitePatterns	PS00105	Aminotransferases class-I pyridoxal-phosphate attachment site.	0
2434	SUPERFAMILY	SSF53383		1.7E-43
2434	SUPERFAMILY	SSF53383		1.7E-43
4019	Pfam	PF03466	LysR substrate binding domain	7.3E-38
4019	Coils	Coil		0
4019	Gene3D	G3DSA:1.10.10.10		1.5E-18
4019	Gene3D	G3DSA:3.40.190.10		4.2E-11
4019	Gene3D	G3DSA:3.40.190.10		1.1E-24
4019	ProSiteProfiles	PS50931	LysR-type HTH domain profile.	24.025
4019	SUPERFAMILY	SSF46785		9.83E-23
4019	PANTHER	PTHR30126:SF39		1.7E-79
4019	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	1.5E-7
4019	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	1.5E-7
4019	PRINTS	PR00039	LysR bacterial regulatory protein HTH signature	1.5E-7
4019	PANTHER	PTHR30126		1.7E-79
4019	SUPERFAMILY	SSF53850		1.3E-35
4019	Pfam	PF00126	Bacterial regulatory helix-turn-helix protein, lysR family	7.8E-18
2836	Gene3D	G3DSA:3.30.70.1320		9.5E-20
2836	PANTHER	PTHR32063		2.4E-43
2836	Pfam	PF00873	AcrB/AcrD/AcrF family	7.5E-22
2836	PANTHER	PTHR32063:SF9		2.4E-43
2836	SUPERFAMILY	SSF82693		1.52E-8
2836	SUPERFAMILY	SSF82714		1.83E-8
7	PANTHER	PTHR10030:SF38		6.2E-151
7	Gene3D	G3DSA:3.20.20.80		1.1E-92
7	PIRSF	PIRSF001092		7.2E-58
7	Gene3D	G3DSA:2.60.40.1180		6.5E-26
7	SUPERFAMILY	SSF51445		1.47E-82
7	SUPERFAMILY	SSF51445		1.47E-82
7	Pfam	PF16757	Alpha-L-fucosidase C-terminal domain	4.6E-9
7	SMART	SM00812		6.5E-151
7	Pfam	PF01120	Alpha-L-fucosidase	7.9E-90
7	PANTHER	PTHR10030		6.2E-151
3562	PANTHER	PTHR11390		1.5E-95
3562	PRINTS	PR00417	Prokaryotic DNA topoisomerase I signature	3.3E-16
3562	PRINTS	PR00417	Prokaryotic DNA topoisomerase I signature	3.3E-16
3562	PRINTS	PR00417	Prokaryotic DNA topoisomerase I signature	3.3E-16
3562	PRINTS	PR00417	Prokaryotic DNA topoisomerase I signature	3.3E-16
3562	PRINTS	PR00417	Prokaryotic DNA topoisomerase I signature	3.3E-16
3562	Gene3D	G3DSA:1.10.460.10		2.1E-21
3562	PANTHER	PTHR11390:SF21		1.5E-95
3562	CDD	cd03362	TOPRIM_TopoIA_TopoIII	2.26801E-39
3562	SMART	SM00437		2.4E-40
3562	Gene3D	G3DSA:1.10.290.10		2.2E-27
3562	SUPERFAMILY	SSF56712		6.8E-129
3562	SMART	SM00436		2.4E-15
3562	Pfam	PF01131	DNA topoisomerase	5.5E-95
3562	ProSitePatterns	PS00396	Prokaryotic DNA topoisomerase I active site.	0
3562	Pfam	PF01751	Toprim domain	8.5E-7
3562	Gene3D	G3DSA:3.40.50.140		8.5E-27
1679	Pfam	PF06293	Lipopolysaccharide kinase (Kdo/WaaP) family	1.8E-6
1679	SUPERFAMILY	SSF56112		2.26E-8
1679	Gene3D	G3DSA:1.10.510.10		3.0E-4
4209	Gene3D	G3DSA:3.20.20.140		5.5E-14
4209	PIRSF	PIRSF016557		1.3E-38
4209	PANTHER	PTHR39181		3.2E-42
4209	SUPERFAMILY	SSF89550		9.81E-19
4380	CDD	cd08977	SusD	8.05818E-34
4380	Pfam	PF07980	SusD family	1.1E-35
4380	Pfam	PF14322	Starch-binding associating with outer membrane	7.3E-24
4380	PANTHER	PTHR35148		3.9E-24
4380	PANTHER	PTHR35148		3.9E-24
4380	PANTHER	PTHR35148:SF17		3.9E-24
4380	PANTHER	PTHR35148:SF17		3.9E-24
4380	Gene3D	G3DSA:1.25.40.10		6.8E-34
4380	SUPERFAMILY	SSF48452		4.55E-98
4380	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1460	Gene3D	G3DSA:3.40.50.300		9.9E-54
1460	SUPERFAMILY	SSF52540		1.31E-103
1460	Gene3D	G3DSA:3.30.70.870		9.2E-36
1460	CDD	cd16262	EFG_III	5.77079E-42
1460	Hamap	MF_00054_B	Elongation factor G [fusA].	107.568
1460	CDD	cd03713	EFG_mtEFG_C	3.9468E-40
1460	PANTHER	PTHR43261		6.5E-272
1460	TIGRFAM	TIGR00484	EF-G: translation elongation factor G	0.0
1460	TIGRFAM	TIGR00231	small_GTP: small GTP-binding protein domain	2.5E-31
1460	ProSiteProfiles	PS51722	Translational (tr)-type guanine nucleotide-binding (G) domain profile.	76.508
1460	SUPERFAMILY	SSF50447		3.3E-35
1460	Gene3D	G3DSA:3.30.70.240		9.9E-29
1460	SUPERFAMILY	SSF54211		6.07E-36
1460	ProSitePatterns	PS00301	Translational (tr)-type guanine nucleotide-binding (G) domain signature.	0
1460	Gene3D	G3DSA:3.30.230.10		2.4E-38
1460	SUPERFAMILY	SSF54980		2.81E-25
1460	SMART	SM00838		1.3E-43
1460	CDD	cd04088	EFG_mtEFG_II	8.24313E-46
1460	Gene3D	G3DSA:2.40.30.10		3.6E-32
1460	CDD	cd01434	EFG_mtEFG1_IV	6.11692E-56
1460	Pfam	PF14492	Elongation Factor G, domain II	9.5E-33
1460	PANTHER	PTHR43261:SF1		6.5E-272
1460	SUPERFAMILY	SSF54980		1.82E-27
1460	Pfam	PF00679	Elongation factor G C-terminus	9.9E-28
1460	Pfam	PF03144	Elongation factor Tu domain 2	1.7E-15
1460	PRINTS	PR00315	GTP-binding elongation factor signature	1.78E-14
1460	PRINTS	PR00315	GTP-binding elongation factor signature	1.78E-14
1460	PRINTS	PR00315	GTP-binding elongation factor signature	1.78E-14
1460	PRINTS	PR00315	GTP-binding elongation factor signature	1.78E-14
1460	PRINTS	PR00315	GTP-binding elongation factor signature	1.78E-14
1460	Pfam	PF03764	Elongation factor G, domain IV	1.8E-39
1460	SMART	SM00889		2.7E-54
1460	Pfam	PF00009	Elongation factor Tu GTP binding domain	6.7E-63
1460	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1460	CDD	cd01886	EF-G	2.24832E-171
151	SUPERFAMILY	SSF53335		9.25E-29
151	Gene3D	G3DSA:3.40.50.150		4.4E-20
151	Pfam	PF02086	D12 class N6 adenine-specific DNA methyltransferase	6.2E-7
260	PANTHER	PTHR43375		1.2E-111
260	CDD	cd04725	OMP_decarboxylase_like	7.00425E-59
260	SUPERFAMILY	SSF51366		8.14E-78
260	Hamap	MF_01215	Orotidine 5'-phosphate decarboxylase [pyrF].	32.08
260	SMART	SM00934		5.4E-44
260	Gene3D	G3DSA:3.20.20.70		1.4E-83
260	Pfam	PF00215	Orotidine 5'-phosphate decarboxylase / HUMPS family	5.5E-28
260	TIGRFAM	TIGR02127	pyrF_sub2: orotidine 5'-phosphate decarboxylase	3.6E-72
416	PANTHER	PTHR34585		6.7E-21
416	SUPERFAMILY	SSF46955		5.04E-9
416	Pfam	PF12728	Helix-turn-helix domain	5.2E-9
416	Coils	Coil		0
416	Gene3D	G3DSA:1.10.10.10		1.0E-7
1457	Hamap	MF_01328_B	50S ribosomal protein L4 [rplD].	30.883
1457	Gene3D	G3DSA:3.40.1370.10		1.3E-51
1457	Gene3D	G3DSA:3.40.1370.10		1.1E-11
1457	PANTHER	PTHR10746		2.4E-62
1457	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1457	Pfam	PF00573	Ribosomal protein L4/L1 family	1.0E-61
1457	SUPERFAMILY	SSF52166		3.4E-72
1457	TIGRFAM	TIGR03953	rplD_bact: 50S ribosomal protein uL4	7.6E-71
859	SUPERFAMILY	SSF75005		3.71E-75
859	SUPERFAMILY	SSF49899		9.89E-30
859	Pfam	PF04616	Glycosyl hydrolases family 43	1.2E-66
859	PANTHER	PTHR42812:SF4		2.3E-176
859	Gene3D	G3DSA:2.60.120.200		9.4E-40
859	PANTHER	PTHR42812		2.3E-176
859	CDD	cd09001	GH43_XYL_2	2.79685E-117
859	Gene3D	G3DSA:2.115.10.20		1.7E-55
1124	PANTHER	PTHR23421:SF13		4.8E-216
1124	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1124	Gene3D	G3DSA:3.20.20.80		2.7E-80
1124	Gene3D	G3DSA:2.60.120.260		2.1E-4
1124	Gene3D	G3DSA:2.60.120.260		9.0E-14
1124	PRINTS	PR00742	Glycosyl hydrolase family 35 signature	7.7E-46
1124	PRINTS	PR00742	Glycosyl hydrolase family 35 signature	7.7E-46
1124	PRINTS	PR00742	Glycosyl hydrolase family 35 signature	7.7E-46
1124	PRINTS	PR00742	Glycosyl hydrolase family 35 signature	7.7E-46
1124	PRINTS	PR00742	Glycosyl hydrolase family 35 signature	7.7E-46
1124	PRINTS	PR00742	Glycosyl hydrolase family 35 signature	7.7E-46
1124	PRINTS	PR00742	Glycosyl hydrolase family 35 signature	7.7E-46
1124	PRINTS	PR00742	Glycosyl hydrolase family 35 signature	7.7E-46
1124	ProSiteProfiles	PS50022	Coagulation factors 5/8 type C domain (FA58C) profile.	14.728
1124	Pfam	PF01301	Glycosyl hydrolases family 35	2.2E-119
1124	Gene3D	G3DSA:2.60.120.260		3.0E-23
1124	Pfam	PF00754	F5/8 type C domain	2.5E-9
1124	Gene3D	G3DSA:2.60.120.260		1.0E-35
1124	SUPERFAMILY	SSF51445		2.49E-100
1124	SUPERFAMILY	SSF49785		1.7E-14
1124	PANTHER	PTHR23421		4.8E-216
1124	SUPERFAMILY	SSF49785		2.04E-26
2939	PANTHER	PTHR40101		7.4E-68
2939	Pfam	PF09918	Uncharacterized protein containing a ferredoxin domain (DUF2148)	1.1E-30
2939	Gene3D	G3DSA:3.40.109.10		2.2E-5
3722	Gene3D	G3DSA:3.40.640.10		1.7E-27
3722	Pfam	PF00155	Aminotransferase class I and II	9.6E-29
3722	Hamap	MF_01642	LL-diaminopimelate aminotransferase [dapL].	54.647
3722	Gene3D	G3DSA:3.90.1150.10		1.2E-22
3722	SUPERFAMILY	SSF53383		9.08E-78
3722	TIGRFAM	TIGR03542	DAPAT_plant: LL-diaminopimelate aminotransferase	2.6E-196
3722	CDD	cd00609	AAT_like	8.25584E-78
3722	PANTHER	PTHR43144		1.6E-177
3722	PANTHER	PTHR43144:SF1		1.6E-177
2320	TIGRFAM	TIGR00169	leuB: 3-isopropylmalate dehydrogenase	3.1E-128
2320	Gene3D	G3DSA:3.40.718.10		3.5E-109
2320	PANTHER	PTHR42979		2.4E-138
2320	SUPERFAMILY	SSF53659		2.47E-109
2320	Pfam	PF00180	Isocitrate/isopropylmalate dehydrogenase	1.1E-113
2320	SMART	SM01329		2.1E-169
2320	ProSitePatterns	PS00470	Isocitrate and isopropylmalate dehydrogenases signature.	0
2320	PANTHER	PTHR42979:SF1		2.4E-138
3487	SUPERFAMILY	SSF52540		2.2E-11
3487	SUPERFAMILY	SSF52540		2.2E-11
3487	Pfam	PF13175	AAA ATPase domain	1.1E-8
3487	Coils	Coil		0
3487	Gene3D	G3DSA:3.40.50.300		6.6E-14
2516	CDD	cd03221	ABCF_EF-3	9.89608E-44
2516	Pfam	PF12848	ABC transporter	3.1E-19
2516	Gene3D	G3DSA:3.40.50.300		2.2E-26
2516	SUPERFAMILY	SSF52540		1.92E-28
2516	SUPERFAMILY	SSF52540		1.92E-28
2516	SUPERFAMILY	SSF52540		1.63E-47
2516	SUPERFAMILY	SSF52540		1.63E-47
2516	PANTHER	PTHR19211		1.2E-240
2516	Pfam	PF00005	ABC transporter	1.3E-23
2516	Pfam	PF00005	ABC transporter	4.7E-7
2516	Gene3D	G3DSA:3.40.50.300		5.4E-55
2516	SMART	SM00382		5.0E-10
2516	CDD	cd03221	ABCF_EF-3	5.65931E-51
2516	Coils	Coil		0
2516	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	16.68
2516	ProSiteProfiles	PS50893	ATP-binding cassette, ABC transporter-type domain profile.	10.038
2516	PANTHER	PTHR19211:SF96		1.2E-240
1049	SUPERFAMILY	SSF53659		9.22E-134
1049	ProSitePatterns	PS00470	Isocitrate and isopropylmalate dehydrogenases signature.	0
1049	Pfam	PF00180	Isocitrate/isopropylmalate dehydrogenase	2.8E-108
1049	SMART	SM01329		1.0E-170
1049	PANTHER	PTHR43504		4.0E-185
1049	Gene3D	G3DSA:3.40.718.10		5.2E-126
3642	Coils	Coil		0
3642	SUPERFAMILY	SSF51182		5.6E-28
3642	CDD	cd00093	HTH_XRE	2.11807E-12
3642	PANTHER	PTHR10245		1.6E-38
3642	Gene3D	G3DSA:1.10.260.40		5.6E-17
3642	SUPERFAMILY	SSF47413		5.91E-14
3642	Gene3D	G3DSA:2.60.120.10		2.0E-17
3642	Pfam	PF07883	Cupin domain	5.1E-12
3642	SMART	SM00530		2.8E-11
3642	Pfam	PF01381	Helix-turn-helix	1.6E-9
3642	PANTHER	PTHR10245:SF111		1.6E-38
3642	ProSiteProfiles	PS50943	Cro/C1-type HTH domain profile.	12.684
2345	PANTHER	PTHR30203:SF1		1.4E-52
2345	Coils	Coil		0
2345	PANTHER	PTHR30203		1.4E-52
2345	SUPERFAMILY	SSF56954		3.66E-42
2345	Gene3D	G3DSA:1.20.1600.10		6.9E-34
2345	Pfam	PF02321	Outer membrane efflux protein	2.2E-15
2345	Pfam	PF02321	Outer membrane efflux protein	2.1E-12
2345	Coils	Coil		0
2376	Coils	Coil		0
2376	PANTHER	PTHR43018:SF1		2.8E-109
2376	PANTHER	PTHR43018:SF1		2.8E-109
2376	ProSiteProfiles	PS51168	Chorismate mutase domain profile.	14.594
2376	PANTHER	PTHR43018		2.8E-109
2376	PANTHER	PTHR43018		2.8E-109
2376	SUPERFAMILY	SSF48600		1.18E-22
2376	Gene3D	G3DSA:3.20.20.70		1.1E-56
2376	SUPERFAMILY	SSF51569		1.56E-63
2376	Pfam	PF00793	DAHP synthetase I family	5.5E-37
2376	Gene3D	G3DSA:1.20.59.10		5.6E-21
2376	SMART	SM00830		6.4E-23
2376	Pfam	PF01817	Chorismate mutase type II	3.6E-21
741	Gene3D	G3DSA:3.40.190.10		6.1E-6
741	SUPERFAMILY	SSF50891		8.72E-22
741	MobiDBLite	mobidb-lite	consensus disorder prediction	0
741	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2229	CDD	cd02194	ThiL	2.65134E-113
2229	PANTHER	PTHR30270		1.8E-100
2229	Pfam	PF02769	AIR synthase related protein, C-terminal domain	1.9E-5
2229	PANTHER	PTHR30270:SF0		1.8E-100
2229	PIRSF	PIRSF005303		2.6E-98
2229	TIGRFAM	TIGR01379	thiL: thiamine-phosphate kinase	1.4E-95
2229	Hamap	MF_02128	Thiamine-monophosphate kinase [thiL].	25.458
2229	Gene3D	G3DSA:3.90.650.10		1.8E-34
2229	Gene3D	G3DSA:3.30.1330.10		3.6E-27
2229	Pfam	PF00586	AIR synthase related protein, N-terminal domain	2.4E-20
2229	SUPERFAMILY	SSF56042		6.88E-30
2229	SUPERFAMILY	SSF55326		5.76E-32
644	Gene3D	G3DSA:2.40.240.10		3.0E-47
644	PRINTS	PR00987	Glutamyl-tRNA synthetase signature	4.4E-7
644	PRINTS	PR00987	Glutamyl-tRNA synthetase signature	4.4E-7
644	PRINTS	PR00987	Glutamyl-tRNA synthetase signature	4.4E-7
644	Gene3D	G3DSA:3.40.50.620		1.6E-16
644	Gene3D	G3DSA:3.40.50.620		4.9E-35
644	ProSitePatterns	PS00178	Aminoacyl-transfer RNA synthetases class-I signature.	0
644	Pfam	PF00749	tRNA synthetases class I (E and Q), catalytic domain	2.7E-99
644	MobiDBLite	mobidb-lite	consensus disorder prediction	0
644	Pfam	PF03950	tRNA synthetases class I (E and Q), anti-codon binding domain	1.9E-59
644	PANTHER	PTHR43097		2.2E-219
644	PANTHER	PTHR43097:SF7		2.2E-219
644	SUPERFAMILY	SSF50715		1.73E-69
644	SUPERFAMILY	SSF52374		2.31E-89
644	Gene3D	G3DSA:2.40.240.10		1.9E-30
644	TIGRFAM	TIGR00440	glnS: glutamine--tRNA ligase	4.3E-206
644	Gene3D	G3DSA:1.10.1160.10		2.3E-29
1423	SUPERFAMILY	SSF88946		1.79E-19
1423	SUPERFAMILY	SSF88659		3.36E-12
1423	Gene3D	G3DSA:1.10.1740.10		3.8E-18
1423	CDD	cd06171	Sigma70_r4	1.2247E-9
1423	Pfam	PF08281	Sigma-70, region 4	8.3E-13
1423	TIGRFAM	TIGR02937	sigma70-ECF: RNA polymerase sigma factor, sigma-70 family	1.3E-25
1423	PANTHER	PTHR30173:SF34		2.3E-38
1423	PANTHER	PTHR30173		2.3E-38
1423	Pfam	PF04542	Sigma-70 region 2	2.0E-15
1423	Gene3D	G3DSA:1.10.10.10		2.3E-12
1423	Coils	Coil		0
1328	Pfam	PF09357	RteC protein	1.4E-21
3951	SMART	SM00862		4.2E-8
3951	ProSiteProfiles	PS51755	OmpR/PhoB-type DNA-binding domain profile.	17.181
3951	PANTHER	PTHR26402		3.7E-13
3951	PANTHER	PTHR26402		3.7E-13
3951	SUPERFAMILY	SSF46894		1.5E-14
3951	Pfam	PF00486	Transcriptional regulatory protein, C terminal	1.3E-13
3951	CDD	cd00383	trans_reg_C	3.71748E-16
3951	Gene3D	G3DSA:1.10.10.10		2.2E-15
3951	PANTHER	PTHR26402:SF721		3.7E-13
3951	PANTHER	PTHR26402:SF721		3.7E-13
1791	SUPERFAMILY	SSF56988		4.84E-15
1791	Gene3D	G3DSA:3.20.20.300		8.2E-4
1791	SUPERFAMILY	SSF52279		2.88E-56
1791	SUPERFAMILY	SSF52279		2.88E-56
1791	Gene3D	G3DSA:2.60.40.10		2.7E-29
1791	Pfam	PF07691	PA14 domain	1.7E-7
1791	Pfam	PF00933	Glycosyl hydrolase family 3 N terminal domain	2.0E-49
1791	SUPERFAMILY	SSF51445		2.42E-92
1791	SMART	SM01217		5.0E-19
1791	Gene3D	G3DSA:3.20.20.300		9.1E-95
1791	Pfam	PF14310	Fibronectin type III-like domain	3.4E-18
1791	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1791	PRINTS	PR00133	Glycosyl hydrolase family 3 signature	1.4E-8
1791	PRINTS	PR00133	Glycosyl hydrolase family 3 signature	1.4E-8
1791	PRINTS	PR00133	Glycosyl hydrolase family 3 signature	1.4E-8
1791	ProSiteProfiles	PS51820	PA14 domain profile.	16.703
1791	SMART	SM00758		2.9E-5
1791	PANTHER	PTHR42721		2.2E-224
1791	Gene3D	G3DSA:3.40.50.1700		6.0E-77
1791	Pfam	PF01915	Glycosyl hydrolase family 3 C-terminal domain	7.1E-61
2794	PANTHER	PTHR30349		1.4E-32
2794	Pfam	PF17293	Arm DNA-binding domain	5.4E-17
2794	Gene3D	G3DSA:1.10.150.130		7.6E-11
2794	Pfam	PF00589	Phage integrase family	7.4E-15
